,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
258368_at,0.308864839,7.247131099,2.474791821,0.029980892,0.969030693,-3.914575118,FALSE
259211_at,-0.220482601,5.669179214,-2.474105916,0.030018045,0.969030693,-3.914940519,FALSE
245740_at,-0.308938857,6.002300582,-2.472057634,0.030129257,0.969030693,-3.916031805,FALSE
259735_at,-0.333519255,2.916233596,-2.471589649,0.030154722,0.969030693,-3.916281161,FALSE
253900_at,-0.229410871,12.0702943,-2.471306901,0.030170118,0.969030693,-3.916431822,FALSE
252877_at,0.253905972,2.866713206,2.470544843,0.030211651,0.969030693,-3.916837894,FALSE
260172_s_at,-0.373426422,6.058977077,-2.469382427,0.030275112,0.969030693,-3.917457345,FALSE
253632_at,-0.225575657,2.982127913,-2.465403663,0.030493308,0.969030693,-3.919578009,FALSE
262133_at,0.884043387,6.514168703,2.464356697,0.030550977,0.969030693,-3.920136136,FALSE
246915_at,-0.246031321,2.80805702,-2.46356402,0.03059471,0.969030693,-3.920558731,FALSE
254682_at,-0.205201772,6.742541528,-2.463528217,0.030596687,0.969030693,-3.920577819,FALSE
260583_x_at,0.254301367,3.10407687,2.461670403,0.03069943,0.969030693,-3.921568356,FALSE
262560_at,-0.286828275,3.442664781,-2.461047493,0.030733954,0.969030693,-3.921900504,FALSE
259295_at,0.269003356,3.521080995,2.458718747,0.030863355,0.969030693,-3.923142362,FALSE
259561_at,-0.352119611,2.871861023,-2.455743328,0.031029461,0.969030693,-3.924729359,FALSE
249841_at,0.25221325,5.649415421,2.453445368,0.03115834,0.969030693,-3.925955238,FALSE
251614_at,-0.226045073,2.512122221,-2.453003767,0.031183167,0.969030693,-3.926190838,FALSE
262714_s_at,-0.256585314,7.362912391,-2.452202408,0.031228267,0.969030693,-3.926618391,FALSE
247861_at,0.228743903,2.96651207,2.452190426,0.031228942,0.969030693,-3.926624784,FALSE
263505_s_at,0.666243005,3.659504033,2.451722836,0.031255288,0.969030693,-3.926874271,FALSE
246849_at,0.280799111,5.58600343,2.450904007,0.031301476,0.969030693,-3.927311182,FALSE
262471_at,0.238793822,2.915917123,2.450177299,0.031342523,0.969030693,-3.92769896,FALSE
248601_at,-0.428042759,7.453814813,-2.446152554,0.031570804,0.969030693,-3.929846932,FALSE
258081_at,0.464602305,6.050274304,2.44610372,0.031573584,0.969030693,-3.929872998,FALSE
247077_at,0.244484311,6.960781852,2.445437706,0.031611518,0.969030693,-3.930228499,FALSE
248291_at,0.266232997,4.222230306,2.445205786,0.031624738,0.969030693,-3.930352296,FALSE
247085_at,0.417851241,5.155223418,2.444846479,0.03164523,0.969030693,-3.930544094,FALSE
248369_at,-0.264066676,9.554399511,-2.444717813,0.031652571,0.969030693,-3.930612777,FALSE
251167_at,-0.33161371,2.761825603,-2.444283109,0.031677386,0.969030693,-3.93084483,FALSE
245607_at,0.271368102,2.953096713,2.441565004,0.031832975,0.969030693,-3.932295953,FALSE
254844_at,0.256868234,5.84177475,2.440260167,0.031907929,0.969030693,-3.93299266,FALSE
263605_at,0.342943235,4.505879876,2.43946204,0.03195386,0.969030693,-3.933418841,FALSE
251254_at,0.564042577,6.555516657,2.439282397,0.031964207,0.969030693,-3.93351477,FALSE
247667_at,0.226809076,3.220222718,2.438873158,0.031987791,0.969030693,-3.933733305,FALSE
250825_at,-0.343756073,7.506917772,-2.438735827,0.031995709,0.969030693,-3.933806642,FALSE
262282_at,-0.306534969,3.007508826,-2.437954122,0.032040814,0.969030693,-3.934224094,FALSE
262045_at,0.950052462,4.303002525,2.437089433,0.03209078,0.969030693,-3.934685887,FALSE
246958_at,0.287950472,9.220218226,2.437084408,0.032091071,0.969030693,-3.934688571,FALSE
246552_at,-0.296024272,2.660923757,-2.436376954,0.032132008,0.969030693,-3.93506641,FALSE
260565_at,0.49507956,3.874952996,2.434804768,0.032223163,0.969030693,-3.935906147,FALSE
253232_at,-0.352823442,5.528198824,-2.433625716,0.032291689,0.969030693,-3.936535957,FALSE
AFFX-DapX-M_at,0.568821006,8.826568069,2.43266114,0.032347855,0.969030693,-3.937051236,FALSE
253762_at,-0.291904207,7.558801649,-2.432318529,0.032367827,0.969030693,-3.937234267,FALSE
264998_at,0.194818303,8.839139005,2.431082313,0.032439992,0.969030693,-3.937894715,FALSE
262592_at,-0.261127802,11.69516883,-2.430744756,0.032459724,0.969030693,-3.938075063,FALSE
246558_at,0.315625171,5.39789289,2.428531286,0.032589403,0.969030693,-3.939257758,FALSE
248431_at,0.25355652,2.366330919,2.42840946,0.032596555,0.969030693,-3.939322856,FALSE
262183_at,0.272945187,4.651284863,2.427378011,0.032657167,0.969030693,-3.939874035,FALSE
247904_at,0.191474855,3.050651591,2.427256626,0.032664308,0.969030693,-3.939938902,FALSE
249699_at,-0.271327584,2.592923908,-2.4249275,0.032801609,0.969030693,-3.941183661,FALSE
251379_at,0.341268985,5.360255739,2.424626866,0.032819372,0.969030693,-3.941344342,FALSE
259687_at,-0.173083288,7.875311426,-2.424512354,0.032826141,0.969030693,-3.941405547,FALSE
248603_at,0.268226697,3.993877158,2.422527447,0.032943677,0.969030693,-3.942466506,FALSE
252515_at,0.52172537,6.729777985,2.421954055,0.032977706,0.969030693,-3.942773016,FALSE
258699_at,-0.274804646,7.742782946,-2.420853755,0.033043101,0.969030693,-3.943361215,FALSE
264857_at,-0.348762156,8.008194993,-2.418878835,0.033160793,0.969030693,-3.944417064,FALSE
263393_at,0.20018573,2.20414969,2.41850254,0.033183264,0.969030693,-3.944618256,FALSE
262148_at,0.298187761,2.579929644,2.417172676,0.033262796,0.969030693,-3.945329324,FALSE
248056_at,0.303687635,7.123395645,2.415935588,0.033336945,0.969030693,-3.945990834,FALSE
258888_at,0.246990992,2.923692329,2.415103375,0.033386916,0.969030693,-3.946435871,FALSE
255987_s_at,-0.20411217,2.636293826,-2.414992092,0.033393604,0.969030693,-3.946495383,FALSE
248401_at,0.213640338,4.480712409,2.413963188,0.033455498,0.969030693,-3.947045636,FALSE
256805_at,-0.347220247,4.559757201,-2.413537423,0.033481143,0.969030693,-3.947273343,FALSE
265777_at,-0.23765496,7.898240651,-2.412529924,0.033541902,0.969030693,-3.947812192,FALSE
254746_at,0.323316933,4.146415088,2.410050952,0.033691857,0.969030693,-3.949138175,FALSE
264110_at,0.211352316,2.336692097,2.40882391,0.033766321,0.969030693,-3.949794579,FALSE
257459_at,-0.258916002,5.868905711,-2.408592436,0.033780386,0.969030693,-3.94991841,FALSE
260384_at,0.299215708,5.045103576,2.408383498,0.033793087,0.969030693,-3.950030187,FALSE
245903_at,0.396302753,4.033252708,2.403839822,0.034070426,0.969030693,-3.952461264,FALSE
261439_at,-0.276124491,7.128131593,-2.403412959,0.034096594,0.969030693,-3.952689686,FALSE
251740_at,-0.277354342,8.20737827,-2.403066853,0.034117826,0.969030693,-3.952874899,FALSE
251112_s_at,-0.364018051,7.126210592,-2.401744129,0.034199085,0.969030693,-3.953582761,FALSE
255797_at,-0.235319903,9.942762477,-2.400415357,0.034280905,0.969030693,-3.95429391,FALSE
249314_at,0.240551606,3.359717591,2.399747865,0.034322077,0.969030693,-3.954651166,FALSE
255385_at,0.246787575,4.307339663,2.399599887,0.034331211,0.969030693,-3.954730368,FALSE
261446_at,0.249635636,2.869189763,2.399241402,0.034353348,0.969030693,-3.954922244,FALSE
262228_at,-0.275713936,3.787948042,-2.398996422,0.034368485,0.969030693,-3.95505337,FALSE
257741_at,-0.320301113,8.553731592,-2.398552007,0.034395959,0.969030693,-3.955291247,FALSE
262439_at,-0.217211808,2.391991343,-2.395782384,0.034567663,0.969030693,-3.956773837,FALSE
260343_at,-0.28251098,4.569234424,-2.395745329,0.034569966,0.969030693,-3.956793675,FALSE
246480_at,-0.221128776,8.403285672,-2.395688282,0.034573512,0.969030693,-3.956824215,FALSE
249813_at,-0.336301335,3.737250336,-2.395502967,0.034585032,0.969030693,-3.956923423,FALSE
263251_at,-0.256989924,8.112403212,-2.394891051,0.034623098,0.969030693,-3.957251018,FALSE
246136_at,-0.217344216,2.853433668,-2.393479019,0.034711092,0.969030693,-3.958007003,FALSE
255745_at,-0.304024583,2.315977163,-2.391970637,0.034805329,0.969030693,-3.958814633,FALSE
263787_at,-0.334625845,3.215691068,-2.39084878,0.034875578,0.969030693,-3.959415348,FALSE
255848_at,-0.274486539,2.821980719,-2.388585811,0.035017699,0.969030693,-3.960627192,FALSE
262186_at,-0.310350881,3.05972377,-2.387961943,0.035056979,0.969030693,-3.960961305,FALSE
262563_at,0.315615775,5.06979274,2.387210778,0.035104329,0.969030693,-3.961363605,FALSE
253878_at,-0.237448403,2.645854709,-2.386942828,0.035121234,0.969030693,-3.961507114,FALSE
259702_at,-0.242360395,2.787467738,-2.385581802,0.035207225,0.969030693,-3.962236086,FALSE
257172_at,-0.530548919,5.466226071,-2.385400407,0.035218701,0.969030693,-3.962333245,FALSE
247289_at,0.224787008,6.737702529,2.385329903,0.035223162,0.969030693,-3.962371009,FALSE
255658_at,0.269687648,3.087183578,2.382681298,0.035391159,0.969030693,-3.963789772,FALSE
267229_s_at,-0.311597877,6.052790753,-2.38235554,0.035411875,0.969030693,-3.963964281,FALSE
251304_at,0.566907678,7.673680838,2.381487098,0.035467159,0.969030693,-3.964429522,FALSE
257117_at,-0.244301495,2.757941689,-2.381402001,0.03547258,0.969030693,-3.964475111,FALSE
246532_at,-0.271805377,6.252706088,-2.38128322,0.035480149,0.969030693,-3.964538746,FALSE
249661_x_at,-0.30087033,2.875542291,-2.380218597,0.035548059,0.969030693,-3.965109117,FALSE
259293_at,0.291221744,3.092896768,2.378308919,0.035670187,0.969030693,-3.9661323,FALSE
245431_at,0.468748563,6.002965931,2.377945591,0.035693469,0.969030693,-3.966326977,FALSE
249995_at,0.382647976,3.551042164,2.37698805,0.035754897,0.969030693,-3.96684006,FALSE
259897_at,0.591665523,3.053175459,2.376097726,0.035812104,0.969030693,-3.967317147,FALSE
252261_at,0.364656161,5.807378357,2.374352047,0.035924529,0.969030693,-3.968252641,FALSE
258952_at,0.332117379,4.765600168,2.369934205,0.036210569,0.969030693,-3.970620462,FALSE
245734_at,0.48494329,5.305168171,2.369340828,0.036249155,0.969030693,-3.970938529,FALSE
264759_at,0.244611592,3.15760967,2.369141382,0.036262133,0.969030693,-3.97104544,FALSE
264812_at,0.308512038,2.719029193,2.36869307,0.036291322,0.969030693,-3.971285757,FALSE
251478_at,-0.248313476,7.946568052,-2.368245955,0.036320456,0.969030693,-3.971525437,FALSE
260109_at,-0.395736618,4.255273509,-2.366468122,0.036436522,0.969030693,-3.972478506,FALSE
254400_at,-0.202206738,3.004815455,-2.365576306,0.036494879,0.969030693,-3.972956624,FALSE
266568_at,0.20649506,3.173487245,2.365289961,0.036513635,0.969030693,-3.973110142,FALSE
261146_at,-0.368221642,3.216253907,-2.363528851,0.036629197,0.969030693,-3.974054371,FALSE
263044_at,-0.279206986,4.882528874,-2.363397547,0.036637827,0.969030693,-3.974124773,FALSE
259003_at,-0.207183406,3.784484184,-2.363260465,0.036646839,0.969030693,-3.974198274,FALSE
265187_at,-0.18525851,10.18145378,-2.359709822,0.03688101,0.969030693,-3.976102215,FALSE
266947_at,0.170724476,2.419458268,2.359653074,0.036884765,0.969030693,-3.976132647,FALSE
264232_at,-0.309274012,5.408669809,-2.359586722,0.036889155,0.969030693,-3.97616823,FALSE
254390_at,-0.283476609,2.353020386,-2.356567816,0.037089433,0.969030693,-3.977787277,FALSE
254964_at,-0.353613497,3.165229708,-2.355688046,0.037147995,0.969030693,-3.978259139,FALSE
267624_at,0.263167549,7.50568656,2.35511676,0.037186071,0.969030693,-3.978565556,FALSE
260575_at,0.253978173,2.937557902,2.353885574,0.037268255,0.969030693,-3.979225944,FALSE
250455_at,0.74432628,3.097741297,2.349694571,0.037549329,0.969030693,-3.981474181,FALSE
248823_s_at,-0.226247466,2.178547419,-2.349276886,0.037577453,0.969030693,-3.981698266,FALSE
246596_at,0.591749912,4.257386417,2.347472286,0.037699196,0.969030693,-3.982666466,FALSE
263773_at,-0.323679921,2.953444742,-2.347194043,0.037718,0.969030693,-3.982815754,FALSE
249064_at,-0.352639076,6.798152191,-2.346631412,0.037756053,0.969030693,-3.983117633,FALSE
266140_at,0.297749378,5.92580404,2.345826791,0.037810536,0.969030693,-3.983549363,FALSE
260950_s_at,0.495107815,3.041236196,2.34400598,0.037934107,0.969030693,-3.984526394,FALSE
255332_at,0.218042214,5.480181655,2.34296985,0.038004599,0.969030693,-3.985082403,FALSE
267179_at,-0.2118618,7.241971285,-2.33668102,0.038435162,0.969030693,-3.988457589,FALSE
263883_at,-0.480459449,5.378059307,-2.335180311,0.0385386,0.969030693,-3.98926313,FALSE
258088_at,0.182644065,2.721075756,2.3347785,0.03856634,0.969030693,-3.989478819,FALSE
259296_at,0.295412019,5.75614019,2.334171969,0.03860825,0.969030693,-3.989804406,FALSE
246875_at,-0.355389762,2.928112675,-2.332297316,0.038738063,0.969030693,-3.990810769,FALSE
262415_at,-0.325445578,7.751724065,-2.332247077,0.038741548,0.969030693,-3.990837739,FALSE
265082_at,-0.332627723,3.686652684,-2.330716051,0.038847886,0.969030693,-3.991659685,FALSE
259615_at,0.311823538,2.952085678,2.330543862,0.038859863,0.969030693,-3.991752128,FALSE
253683_at,-0.263259603,2.729342782,-2.330022993,0.038896115,0.969030693,-3.992031774,FALSE
256625_at,0.327861919,3.460639851,2.329232491,0.038951196,0.969030693,-3.99245619,FALSE
256929_at,0.265046257,3.388724205,2.328753894,0.03898458,0.969030693,-3.992713152,FALSE
245598_at,-0.218261638,2.758503183,-2.324489415,0.03928326,0.969030693,-3.995002964,FALSE
260877_at,-0.273011219,2.995983653,-2.318026901,0.039740083,0.969030693,-3.99847363,FALSE
265698_at,-0.387323736,4.929110356,-2.317830708,0.039754031,0.969030693,-3.998579007,FALSE
252408_at,-0.441650417,4.785331218,-2.317001249,0.039813052,0.969030693,-3.999024519,FALSE
262544_at,-0.274245598,8.563281798,-2.316608845,0.039841003,0.969030693,-3.999235289,FALSE
255812_at,0.637560747,3.061344588,2.315431593,0.039924973,0.969030693,-3.999867632,FALSE
260151_at,0.473564913,5.229212599,2.315353689,0.039930535,0.969030693,-3.999909479,FALSE
248761_at,0.322865438,3.449725314,2.314852033,0.039966373,0.969030693,-4.000178944,FALSE
247670_at,-0.416542084,6.010352716,-2.314055452,0.040023344,0.969030693,-4.000606837,FALSE
265869_at,-0.233500665,3.97775291,-2.313786912,0.040042567,0.969030693,-4.000751088,FALSE
246458_at,-0.233036564,3.08303337,-2.312330503,0.040146978,0.969030693,-4.00153345,FALSE
260776_at,-0.300759751,4.60992344,-2.310877924,0.040251374,0.969030693,-4.002313787,FALSE
264930_at,0.329054691,6.125711236,2.3094349,0.040355341,0.969030693,-4.003089025,FALSE
258970_at,0.298475824,7.741738526,2.309211114,0.040371488,0.969030693,-4.003209253,FALSE
265855_at,-0.264111461,8.286193209,-2.308696449,0.040408645,0.969030693,-4.003485757,FALSE
265207_at,-0.258685704,6.064763045,-2.307370938,0.040504494,0.969030693,-4.004197908,FALSE
254521_at,-0.334273661,5.997705776,-2.305498808,0.040640242,0.969030693,-4.005203784,FALSE
251818_at,-0.217869537,8.888989276,-2.305206444,0.040661481,0.969030693,-4.005360873,FALSE
252653_at,0.213466358,3.448586153,2.304593903,0.040706013,0.969030693,-4.00569,FALSE
250749_at,-0.20798666,9.212047242,-2.303236866,0.040804837,0.969030693,-4.006419173,FALSE
259508_at,-0.310872145,3.221457662,-2.303069655,0.04081703,0.969030693,-4.006509022,FALSE
250161_at,0.222975949,3.395353056,2.302754084,0.040840051,0.969030693,-4.006678592,FALSE
255549_at,-0.302935194,5.258970708,-2.302503197,0.040858361,0.969030693,-4.006813406,FALSE
247039_at,-0.25332821,3.320592213,-2.302433096,0.040863479,0.969030693,-4.006851074,FALSE
261875_at,-0.359122251,2.674457901,-2.299593914,0.041071269,0.969030693,-4.008376767,FALSE
253103_at,-0.492238085,5.947593814,-2.299532907,0.041075745,0.969030693,-4.008409552,FALSE
265897_at,0.267539311,3.772864691,2.299191588,0.041100796,0.969030693,-4.008592975,FALSE
250405_at,0.320732113,5.244314158,2.29772175,0.041208841,0.969030693,-4.009382876,FALSE
263625_at,0.181060752,2.517574503,2.297309323,0.041239206,0.969030693,-4.009604523,FALSE
262622_at,-0.376576739,5.60733243,-2.297187344,0.041248191,0.969030693,-4.009670078,FALSE
259689_x_at,-0.280359184,5.471168646,-2.297064606,0.041257234,0.969030693,-4.00973604,FALSE
256358_at,0.327513532,2.708078322,2.295474005,0.041374594,0.969030693,-4.010590889,FALSE
262101_at,-0.192479315,2.120326365,-2.295088401,0.041403094,0.969030693,-4.010798133,FALSE
246632_at,-0.266342355,3.732728177,-2.294745243,0.041428472,0.969030693,-4.010982565,FALSE
260680_s_at,-0.226099218,4.414300029,-2.294483495,0.04144784,0.969030693,-4.011123244,FALSE
251268_at,-0.242285684,2.813205794,-2.293690335,0.041506581,0.969030693,-4.011549542,FALSE
266214_at,0.230692378,2.253459337,2.292869137,0.041567483,0.969030693,-4.011990918,FALSE
261525_at,0.19142772,5.785597406,2.290734089,0.041726223,0.969030693,-4.013138502,FALSE
248794_at,0.355803488,4.709313508,2.289975708,0.041782749,0.969030693,-4.013546145,FALSE
249731_at,-0.301771029,3.431166177,-2.289512712,0.041817294,0.969030693,-4.013795017,FALSE
248455_at,-0.363057263,2.911230152,-2.288291564,0.041908537,0.969030693,-4.014451427,FALSE
250514_at,-0.24863286,2.614116655,-2.286369037,0.042052574,0.969030693,-4.015484891,FALSE
251778_at,0.215530087,3.169753266,2.284699952,0.042178007,0.969030693,-4.016382154,FALSE
246210_at,-0.241911211,5.236636572,-2.284570163,0.042187776,0.969030693,-4.016451927,FALSE
252264_at,0.209471506,7.449570104,2.283644408,0.042257517,0.969030693,-4.016949608,FALSE
259955_s_at,-0.469898796,9.62875988,-2.283202877,0.042290819,0.969030693,-4.017186976,FALSE
247507_at,0.280031498,5.396792461,2.283188325,0.042291917,0.969030693,-4.017194799,FALSE
247634_at,0.462235881,3.4226895,2.281539643,0.04241649,0.969030693,-4.018081156,FALSE
248658_at,0.255166154,4.388247201,2.281488118,0.042420389,0.969030693,-4.018108857,FALSE
250958_at,0.26114332,3.664453225,2.281236566,0.042439428,0.969030693,-4.018244098,FALSE
255870_at,-0.456270552,6.635407885,-2.277622309,0.04271389,0.969030693,-4.0201873,FALSE
264267_at,0.354228632,3.442474173,2.277314838,0.042737317,0.969030693,-4.020352618,FALSE
245235_at,-0.227169454,7.942470074,-2.277276095,0.04274027,0.969030693,-4.020373449,FALSE
264926_at,-0.395065114,8.097132538,-2.276951934,0.042764984,0.969030693,-4.020547742,FALSE
252333_at,-0.243001567,2.843667196,-2.276798369,0.042776697,0.969030693,-4.02063031,FALSE
257110_x_at,-0.58329348,3.3771702,-2.276029441,0.042835389,0.969030693,-4.021043749,FALSE
253490_at,-0.224533455,7.713265947,-2.275691192,0.042861232,0.969030693,-4.021225621,FALSE
256071_at,-0.296017067,7.79908381,-2.27384157,0.043002812,0.969030693,-4.022220163,FALSE
247014_at,-0.338061254,7.045515345,-2.273793818,0.043006473,0.969030693,-4.02224584,FALSE
265585_at,0.226123442,5.422947882,2.273743056,0.043010366,0.969030693,-4.022273135,FALSE
254333_at,0.222276238,2.867330677,2.273421416,0.043035035,0.969030693,-4.022446084,FALSE
252501_at,0.423202847,3.09297302,2.273216038,0.043050795,0.969030693,-4.022556519,FALSE
257853_at,-0.297320728,2.361268604,-2.273099637,0.04305973,0.969030693,-4.02261911,FALSE
256961_at,-0.279656266,6.631701101,-2.270714669,0.04324318,0.969030693,-4.023901577,FALSE
265309_at,0.350348645,3.3093699,2.269430774,0.043342246,0.969030693,-4.024591988,FALSE
258343_at,0.365673305,3.728914716,2.268662274,0.043401648,0.969030693,-4.025005255,FALSE
265892_at,0.259617747,2.595161791,2.268054438,0.043448686,0.969030693,-4.025332128,FALSE
255570_at,-0.188408932,9.309221891,-2.268039456,0.043449846,0.969030693,-4.025340185,FALSE
247375_at,0.257769071,5.602369393,2.267819523,0.043466878,0.969030693,-4.025458458,FALSE
245739_at,0.336322513,3.921590387,2.267243557,0.043511513,0.969030693,-4.025768196,FALSE
247060_at,0.271813825,7.56151746,2.266656568,0.043557047,0.969030693,-4.026083865,FALSE
257241_at,0.358492229,3.264056437,2.266327211,0.043582616,0.969030693,-4.026260988,FALSE
