,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
267056_at,0.086170607,2.205764539,0.936288163,0.368342883,0.575108566,-5.599851476,FALSE
256336_at,-0.152217805,3.226632867,-0.93628216,0.368345844,0.575108566,-5.599856809,FALSE
258561_at,-0.095358514,3.198708577,-0.936249508,0.368361953,0.575108566,-5.599885817,FALSE
260422_at,-0.09835144,2.147392522,-0.936093941,0.368438706,0.575146532,-5.600024006,FALSE
260712_at,-0.091946176,6.184696439,-0.936026077,0.368472192,0.575146532,-5.600084283,FALSE
254284_at,-0.08719315,4.24492394,-0.936021294,0.368474553,0.575146532,-5.600088531,FALSE
263107_at,0.081950675,2.70793296,0.935921749,0.368523675,0.575146532,-5.60017694,FALSE
267078_at,0.139460386,2.542675515,0.935902516,0.368533167,0.575146532,-5.600194021,FALSE
263410_at,0.119420935,3.351505318,0.935893617,0.368537558,0.575146532,-5.600201924,FALSE
263377_at,-0.146458784,3.17542032,-0.935068778,0.368944782,0.575711795,-5.600934164,FALSE
263427_at,-0.093182314,4.054635041,-0.935008086,0.368974759,0.575711795,-5.600988021,FALSE
257778_at,-0.122751653,2.696132318,-0.934972079,0.368992544,0.575711795,-5.601019972,FALSE
250813_at,-0.092619483,8.073296187,-0.934955524,0.369000721,0.575711795,-5.601034661,FALSE
263944_at,-0.072218741,2.142559817,-0.934721924,0.36911612,0.575852451,-5.601241916,FALSE
265539_at,-0.211268594,3.659008419,-0.934533909,0.369209018,0.575928231,-5.601408695,FALSE
260703_at,-0.134799875,3.771329143,-0.934521414,0.369215192,0.575928231,-5.601419776,FALSE
267025_at,-0.093531465,2.430032486,-0.934411956,0.369269283,0.575973219,-5.601516857,FALSE
253055_at,-0.084608887,3.446292315,-0.934136063,0.369405648,0.576124688,-5.601761509,FALSE
250528_at,-0.095642324,3.284941062,-0.934113283,0.369416909,0.576124688,-5.601781707,FALSE
259301_at,-0.115640285,2.711795245,-0.93365837,0.369641838,0.576436065,-5.602184964,FALSE
245822_at,-0.097867806,9.145534906,-0.933415036,0.369762193,0.576529973,-5.602400599,FALSE
248500_at,-0.079277333,6.189907572,-0.933405954,0.369766686,0.576529973,-5.602408646,FALSE
246407_at,-0.195878721,3.778538161,-0.933354859,0.369791961,0.576529973,-5.602453918,FALSE
249563_at,0.115134001,3.987940842,0.933296245,0.369820958,0.576529973,-5.60250585,FALSE
264741_at,-0.264525277,4.343885632,-0.933281136,0.369828433,0.576529973,-5.602519237,FALSE
255188_at,-0.074569278,2.155103135,-0.933160201,0.369888266,0.576583842,-5.602626374,FALSE
245537_at,-0.080967622,2.443977565,-0.932788972,0.370071977,0.576830791,-5.602955177,FALSE
248261_at,0.236015646,4.124844493,0.932576017,0.370177391,0.576955674,-5.603143744,FALSE
252738_at,-0.104897676,7.188511597,-0.932169928,0.370378467,0.577207927,-5.603503225,FALSE
250903_at,-0.092374427,2.900715385,-0.932068293,0.370428803,0.577207927,-5.603593174,FALSE
261781_at,0.104397765,5.719035495,0.932056745,0.370434523,0.577207927,-5.603603394,FALSE
255886_at,-0.361103175,6.566386741,-0.932017477,0.370453973,0.577207927,-5.603638145,FALSE
254379_at,-0.088111343,2.461634368,-0.931965368,0.370479784,0.577207927,-5.603684257,FALSE
261406_at,-0.118839599,7.969633024,-0.931942588,0.370491068,0.577207927,-5.603704415,FALSE
262871_at,0.145701263,5.683131744,0.931490376,0.37071512,0.577494064,-5.604104486,FALSE
258302_at,-0.105951063,2.54436795,-0.931469701,0.370725365,0.577494064,-5.604122772,FALSE
255115_at,-0.105387046,3.155996737,-0.931173011,0.370872418,0.577683683,-5.604385159,FALSE
260839_at,0.108736944,6.418752225,0.93109213,0.370912513,0.577687451,-5.604456675,FALSE
251955_at,0.131537959,3.585131294,0.931065955,0.370925489,0.577687451,-5.60447982,FALSE
252431_at,0.128415804,4.938779637,0.930982777,0.370966727,0.577712231,-5.60455336,FALSE
259582_at,-0.095015021,6.144872179,-0.930799491,0.371057608,0.577814312,-5.60471539,FALSE
253485_at,-0.314352987,8.012987921,-0.930737123,0.371088536,0.577823026,-5.604770519,FALSE
259197_at,0.12850334,2.944787066,0.930532927,0.37118981,0.577941267,-5.604950992,FALSE
247967_at,-0.112929754,2.570543123,-0.930186601,0.371361619,0.578169308,-5.605257006,FALSE
256794_at,-0.091367655,9.509233685,-0.929707845,0.371599218,0.57843446,-5.605679875,FALSE
245561_at,0.125342739,3.769673537,0.929670835,0.37161759,0.57843446,-5.605712557,FALSE
260121_at,-0.103077067,2.765896861,-0.929647164,0.37162934,0.57843446,-5.605733459,FALSE
258283_at,0.107314891,4.967558614,0.92963906,0.371633363,0.57843446,-5.605740615,FALSE
262429_at,-0.103771692,2.690279063,-0.929556272,0.371674463,0.578458958,-5.605813715,FALSE
259779_s_at,-0.104286642,2.297924746,-0.92934422,0.37177975,0.578583346,-5.606000929,FALSE
256028_at,-0.09302037,3.003645431,-0.929226482,0.371838217,0.578634857,-5.60610486,FALSE
249633_at,-0.114663789,3.431807114,-0.929110908,0.371895617,0.5786847,-5.606206869,FALSE
261087_at,-0.129294532,6.694384258,-0.929032507,0.371934558,0.578705817,-5.606276063,FALSE
252887_at,-0.070128721,7.3783433,-0.928965372,0.371967906,0.578718227,-5.60633531,FALSE
255042_at,-0.135960088,5.769472196,-0.928396274,0.372250676,0.579118494,-5.606837391,FALSE
246453_at,-0.078274437,8.289280373,-0.928345417,0.372275952,0.579118494,-5.606882246,FALSE
263384_at,-0.117430273,2.936022474,-0.928006359,0.372444502,0.579309789,-5.60718124,FALSE
254273_at,-0.082406769,8.944602261,-0.927995868,0.372449718,0.579309789,-5.607190489,FALSE
254822_at,-0.108696729,7.2430676,-0.927860128,0.372517211,0.579375261,-5.607310161,FALSE
246128_at,0.106788849,2.830117105,0.927433825,0.372729236,0.579660508,-5.607685907,FALSE
256685_at,0.088599571,2.315238051,0.927349947,0.372770963,0.579660508,-5.60775982,FALSE
259825_at,0.112188184,8.783716989,0.92733811,0.372776852,0.579660508,-5.607770251,FALSE
248281_at,-0.1091423,6.222252838,-0.927246988,0.372822187,0.579670475,-5.607850539,FALSE
251718_at,0.102573888,2.947729934,0.927223069,0.372834088,0.579670475,-5.607871614,FALSE
259059_at,-0.087106905,7.363612933,-0.927021487,0.372934395,0.57978691,-5.608049203,FALSE
246785_at,-0.111946571,8.397093823,-0.926889662,0.373000001,0.579849386,-5.60816532,FALSE
266829_at,0.088388421,2.222604163,0.926530141,0.373178969,0.580088066,-5.608481931,FALSE
259814_at,-0.134291329,2.758597394,-0.92647684,0.373205507,0.580089786,-5.608528861,FALSE
245597_at,-0.096071191,6.483113317,-0.926378986,0.373254231,0.580125989,-5.608615014,FALSE
253012_at,0.150271187,3.933778416,0.926261627,0.373312673,0.580177288,-5.608718328,FALSE
255087_at,0.138590356,5.621620463,0.925862003,0.373511724,0.580447092,-5.609070045,FALSE
267562_at,-0.116462641,6.966246457,-0.925752784,0.373566138,0.580492106,-5.609166148,FALSE
250523_at,0.088143305,5.002521912,0.925615109,0.373634738,0.580559153,-5.609287276,FALSE
258338_at,0.211729755,5.875172197,0.925459695,0.373712187,0.580639942,-5.609423993,FALSE
252926_at,-0.076444089,11.34915165,-0.925362727,0.373760516,0.580675477,-5.609509285,FALSE
246130_at,-0.088340715,2.713870008,-0.925229465,0.37382694,0.580721742,-5.609626489,FALSE
262182_at,-0.090795909,2.789141819,-0.925200835,0.373841212,0.580721742,-5.609651667,FALSE
249746_at,-0.097567604,6.747035151,-0.925089042,0.373896944,0.580768763,-5.609749975,FALSE
261413_at,0.088608097,6.354539653,0.924897439,0.373992476,0.580846474,-5.609918443,FALSE
253323_at,0.105934004,6.545243938,0.924801214,0.37404046,0.580846474,-5.610003038,FALSE
264855_at,-0.095348768,7.833452507,-0.924789435,0.374046334,0.580846474,-5.610013393,FALSE
255329_at,-0.096637691,3.238528509,-0.924759792,0.374061117,0.580846474,-5.610039451,FALSE
258700_at,-0.257096011,4.169190743,-0.924686801,0.374097519,0.580846474,-5.610103612,FALSE
255773_at,-0.131813597,5.944598672,-0.924682304,0.374099761,0.580846474,-5.610107565,FALSE
256312_x_at,0.090985384,2.526871044,0.924552847,0.374164331,0.580907187,-5.610221351,FALSE
247700_at,-0.113522876,2.745087823,-0.924289086,0.374295911,0.58107192,-5.610453141,FALSE
246356_x_at,-0.136755751,2.522872574,-0.923907545,0.374486304,0.58132793,-5.610788335,FALSE
247379_at,0.117447699,2.741840043,0.923782658,0.374548639,0.581385128,-5.610898026,FALSE
AFFX-Athal-Actin_5_r_at,-0.120877562,7.063155155,-0.923641706,0.374619001,0.581389414,-5.611021812,FALSE
262787_at,-0.083630261,6.655446954,-0.923607746,0.374635955,0.581389414,-5.611051634,FALSE
252309_at,-0.10934139,3.402620862,-0.923566929,0.374656333,0.581389414,-5.611087476,FALSE
266057_at,0.09633029,7.459874925,0.923532978,0.374673284,0.581389414,-5.611117288,FALSE
261546_at,0.104862829,2.711381723,0.923483826,0.374697825,0.581389414,-5.611160446,FALSE
255006_at,-0.103956805,2.493230055,-0.923470797,0.37470433,0.581389414,-5.611171886,FALSE
247157_at,0.084783101,7.707125282,0.923416105,0.374731639,0.581392239,-5.611219905,FALSE
266869_at,0.139725502,5.358297073,0.923188977,0.374845063,0.58152866,-5.611419297,FALSE
255247_at,-0.087205439,2.181593528,-0.922986518,0.374946188,0.581596201,-5.611596996,FALSE
259050_at,0.121995271,4.845975443,0.92298102,0.374948935,0.581596201,-5.611601821,FALSE
252399_at,-0.095708332,2.422273671,-0.922948677,0.374965091,0.581596201,-5.611630206,FALSE
245865_at,-0.143517621,2.95137624,-0.922884612,0.374997096,0.581606293,-5.611686427,FALSE
256421_at,-0.086944151,2.30426703,-0.922730779,0.375073953,0.581683236,-5.611821412,FALSE
252393_at,-0.094372002,2.708875756,-0.922683236,0.375097708,0.581683236,-5.611863126,FALSE
254938_at,-0.10471289,3.914719375,-0.922435347,0.375221586,0.581817467,-5.612080594,FALSE
257890_s_at,-0.109046232,2.52638531,-0.922407945,0.375235281,0.581817467,-5.61210463,FALSE
258053_at,-0.08507924,6.882212588,-0.922327494,0.375275492,0.581840265,-5.612175195,FALSE
249412_at,-0.122614032,2.873557725,-0.92220545,0.375336498,0.581883344,-5.612282232,FALSE
250277_at,0.282555984,5.340967459,0.92215862,0.375359908,0.581883344,-5.612323301,FALSE
249653_at,-0.084324541,2.227826713,-0.922118816,0.375379808,0.581883344,-5.612358207,FALSE
249830_at,0.098596034,5.44170909,0.921986402,0.37544601,0.581946418,-5.612474316,FALSE
264801_at,0.109176253,3.430414482,0.921812644,0.375532896,0.58204154,-5.612626657,FALSE
248650_at,-0.108727073,2.597324223,-0.921440088,0.375719235,0.582247226,-5.61295321,FALSE
264455_at,0.147556499,4.247524896,0.921424728,0.375726919,0.582247226,-5.612966671,FALSE
252445_at,0.096111103,7.815765115,0.921360633,0.375758984,0.582247226,-5.613022839,FALSE
251083_at,0.136922725,4.143545093,0.921266927,0.375805866,0.582247226,-5.61310495,FALSE
249573_at,-0.086348034,2.293246237,-0.92126535,0.375806656,0.582247226,-5.613106332,FALSE
259174_at,0.146138901,3.717764707,0.921193218,0.375842747,0.582247226,-5.613169533,FALSE
265568_s_at,0.08359764,2.269322165,0.921168309,0.37585521,0.582247226,-5.613191358,FALSE
253497_at,-0.115978602,7.518771064,-0.921139129,0.375869812,0.582247226,-5.613216924,FALSE
258320_at,-0.107314927,2.924806771,-0.921026442,0.375926202,0.582295034,-5.613315646,FALSE
249967_at,0.111144826,6.746558713,0.920902646,0.375988159,0.582351458,-5.61342409,FALSE
246498_at,0.122274812,3.138644393,0.920616154,0.376131569,0.582534022,-5.613675004,FALSE
264406_at,-0.106027999,7.908872024,-0.920406876,0.376236351,0.582656742,-5.61385825,FALSE
259354_at,0.123769295,9.150650355,0.920328959,0.376275368,0.582677607,-5.613926466,FALSE
256609_at,-0.087363376,2.490708984,-0.919905813,0.376487309,0.582931962,-5.614296843,FALSE
266753_at,-0.118694253,3.840325754,-0.919898974,0.376490735,0.582931962,-5.614302828,FALSE
251775_s_at,0.100983929,8.488634485,0.919513489,0.376683886,0.583166428,-5.614640111,FALSE
258075_at,0.14384185,7.26166948,0.919494707,0.376693299,0.583166428,-5.614656541,FALSE
264732_at,0.069090874,2.224279114,0.919441827,0.376719801,0.583167877,-5.614702799,FALSE
250716_at,-0.112263399,3.569667658,-0.919357278,0.376762178,0.583193897,-5.614776755,FALSE
257614_at,-0.072770145,2.982973566,-0.919299156,0.376791311,0.583199416,-5.614827592,FALSE
262648_at,-0.145759733,4.019368613,-0.919226688,0.376827637,0.583216067,-5.614890972,FALSE
267175_s_at,-0.151200807,6.150014363,-0.919164883,0.376858619,0.583224446,-5.614945023,FALSE
256088_at,-0.127096363,5.67224433,-0.919054971,0.376913723,0.58327015,-5.615041138,FALSE
259199_at,-0.119609384,4.116283621,-0.918892835,0.376995018,0.583356377,-5.615182904,FALSE
262634_at,-0.10520659,3.640257398,-0.918797859,0.377042645,0.583374551,-5.615265937,FALSE
249615_x_at,-0.090763811,2.748280511,-0.918767413,0.377057913,0.583374551,-5.615292553,FALSE
265373_at,0.10920497,4.293197017,0.918512046,0.377185995,0.583530152,-5.615515768,FALSE
258106_at,-0.145977611,6.0435606,-0.918464892,0.377209649,0.583530152,-5.615556979,FALSE
253025_at,0.130878118,3.437572089,0.918022063,0.377431836,0.583831681,-5.615943909,FALSE
265971_at,-0.095465995,2.345594947,-0.917974398,0.377455756,0.583831681,-5.615985547,FALSE
257283_at,-0.140444536,2.572325061,-0.917843193,0.377521608,0.583893944,-5.616100155,FALSE
257266_at,0.134737563,7.001602291,0.917680675,0.377603187,0.583980521,-5.616242094,FALSE
247179_at,-0.090678893,2.914721092,-0.917550084,0.377668749,0.584033207,-5.616356134,FALSE
250727_at,-0.115932334,4.687725661,-0.917510819,0.377688463,0.584033207,-5.616390419,FALSE
253079_s_at,0.088305638,7.852267456,0.916851535,0.378019581,0.584484313,-5.616965911,FALSE
263008_at,0.093627115,2.292246002,0.916827937,0.378031437,0.584484313,-5.616986503,FALSE
258139_at,-0.252222471,6.406115758,-0.916701588,0.378094919,0.584528928,-5.617096751,FALSE
251307_at,0.227366968,7.016731555,0.9166685,0.378111544,0.584528928,-5.61712562,FALSE
264841_at,0.123730257,5.309915357,0.91658125,0.378155388,0.584557088,-5.617201741,FALSE
255498_at,-0.072736634,9.684776692,-0.916454144,0.378219265,0.584603216,-5.617312624,FALSE
250335_at,-0.173402536,8.2277979,-0.916419877,0.378236486,0.584603216,-5.617342514,FALSE
257472_at,-0.065821317,2.397786836,-0.916221993,0.378335951,0.584717278,-5.61751511,FALSE
259785_at,-0.122230298,2.438135233,-0.916171064,0.378361553,0.584717278,-5.617559525,FALSE
255419_at,0.15633338,3.555194226,0.915963147,0.378466085,0.584839199,-5.617740828,FALSE
261298_at,-0.104596673,2.631115449,-0.915844858,0.378525565,0.584891488,-5.61784396,FALSE
261482_at,-0.108506321,4.537751236,-0.915727648,0.378584509,0.584942942,-5.61794614,FALSE
259929_at,0.096348613,3.754133543,0.915657352,0.378619863,0.584957944,-5.618007416,FALSE
250456_at,-0.073757082,9.217400953,-0.915549449,0.378674136,0.58500217,-5.618101467,FALSE
255131_at,-0.12104055,8.307372037,-0.915442812,0.378727777,0.585045414,-5.618194404,FALSE
247636_at,-0.088798666,8.553107618,-0.915243863,0.378827868,0.585160402,-5.618367769,FALSE
254752_at,-0.116429194,5.480507405,-0.915167473,0.378866304,0.585180146,-5.618434328,FALSE
256059_at,0.09102003,2.487247477,0.915048302,0.378926272,0.585215026,-5.618538151,FALSE
267251_at,-0.089367256,11.08723686,-0.915020627,0.378940199,0.585215026,-5.61856226,FALSE
246212_at,0.147299523,5.919215907,0.914962928,0.378969237,0.585220248,-5.618612523,FALSE
262820_at,0.128061611,9.22159355,0.914683064,0.379110103,0.585398148,-5.618856279,FALSE
245608_at,0.161116865,6.356568561,0.914625998,0.379138831,0.585402879,-5.618905975,FALSE
263307_at,-0.103771598,2.504373527,-0.914543725,0.379180251,0.585426899,-5.618977617,FALSE
256241_at,-0.085446961,10.13345941,-0.914493144,0.379205718,0.585426899,-5.619021661,FALSE
264344_at,0.075791332,11.70975532,0.914234868,0.379335774,0.585588048,-5.619246517,FALSE
252781_at,0.147411496,5.380975455,0.9141451,0.379380984,0.585618207,-5.619324657,FALSE
256505_at,-0.100259963,5.943063633,-0.913893974,0.37950748,0.585773827,-5.619543219,FALSE
250209_at,0.088276443,9.610149174,0.913643098,0.379633879,0.585917038,-5.619761512,FALSE
263145_at,-0.096167071,6.828805725,-0.913556768,0.379677382,0.585917038,-5.619836617,FALSE
260934_at,-0.113692978,2.415335831,-0.913515206,0.379698327,0.585917038,-5.619872774,FALSE
263939_at,0.096430622,6.650694428,0.913505913,0.37970301,0.585917038,-5.619880857,FALSE
254066_at,-0.127035908,2.921571413,-0.913256302,0.379828817,0.586071522,-5.620097971,FALSE
245183_at,0.139945307,5.102616394,0.913049843,0.379932897,0.586192463,-5.620277512,FALSE
245837_at,0.108847846,2.257461017,0.912907925,0.380004452,0.586249947,-5.620400907,FALSE
261284_at,-0.09134198,2.63612119,-0.912862933,0.380027139,0.586249947,-5.620440023,FALSE
263418_at,-0.073203847,2.757097326,-0.912823033,0.380047259,0.586249947,-5.62047471,FALSE
259962_at,-0.251571623,3.955770925,-0.912758415,0.380079845,0.586260567,-5.620530885,FALSE
253851_at,-0.117510331,2.924743398,-0.912526308,0.38019691,0.58637295,-5.620732633,FALSE
248850_at,-0.112839016,5.522819475,-0.912512017,0.380204118,0.58637295,-5.620745053,FALSE
264418_at,0.072133993,7.27453258,0.912378273,0.380271585,0.586437351,-5.620861283,FALSE
260909_at,-0.104637623,2.720989343,-0.912254009,0.380334278,0.58649438,-5.62096926,FALSE
247701_at,-0.103325345,3.023583384,-0.912134476,0.38039459,0.586547731,-5.621073114,FALSE
251962_at,0.103391971,12.27247169,0.912016168,0.380454291,0.586592522,-5.621175894,FALSE
263002_at,0.106381775,4.782692039,0.911940776,0.380492339,0.586592522,-5.621241384,FALSE
257027_at,0.11742324,2.841012205,0.911924035,0.380500787,0.586592522,-5.621255925,FALSE
251598_at,-0.097664457,2.631373928,-0.911846846,0.380539746,0.586612935,-5.621322971,FALSE
254751_at,0.107772728,2.645782283,0.911757267,0.38058496,0.586635305,-5.621400772,FALSE
251363_at,-0.153663306,2.689724694,-0.911716193,0.380605694,0.586635305,-5.621436443,FALSE
264712_at,-0.118810295,5.281128701,-0.911515285,0.380707119,0.586751986,-5.621610904,FALSE
261466_at,-0.098910839,2.878957086,-0.911315994,0.380807747,0.586805981,-5.621783929,FALSE
251487_at,0.128604592,6.988496559,0.911312064,0.380809732,0.586805981,-5.621787341,FALSE
258643_at,-0.134391872,5.680808106,-0.911224272,0.380854066,0.586805981,-5.621863551,FALSE
265623_at,-0.078024431,2.821004093,-0.911214377,0.380859064,0.586805981,-5.621872141,FALSE
246882_at,-0.117339511,6.09989263,-0.911191173,0.380870783,0.586805981,-5.621892283,FALSE
261197_at,-0.365159753,4.381733786,-0.910762368,0.381087386,0.587073128,-5.622264418,FALSE
260364_at,-0.169976892,5.039697401,-0.91074601,0.381095651,0.587073128,-5.622278612,FALSE
249120_at,-0.132933179,3.563785379,-0.910677878,0.381130075,0.587086509,-5.622337725,FALSE
264931_at,-0.081407386,2.536981057,-0.910375491,0.381282885,0.587282234,-5.622600038,FALSE
252665_at,-0.153473964,6.082758834,-0.910167078,0.38138823,0.58740483,-5.622780788,FALSE
249665_at,-0.080784578,2.588664585,-0.909872729,0.381537047,0.587594358,-5.623036007,FALSE
251976_at,-0.106483584,5.456249681,-0.909719108,0.381614731,0.587655044,-5.623169177,FALSE
250697_at,-0.163101419,6.751797699,-0.909662568,0.381643325,0.587655044,-5.623218186,FALSE
255568_at,-0.13179246,4.957165479,-0.909639019,0.381655235,0.587655044,-5.623238597,FALSE
251933_at,-0.104345393,3.144684031,-0.909591035,0.381679504,0.587655044,-5.623280186,FALSE
252467_at,-0.151039126,5.43023262,-0.909437147,0.381757342,0.587735217,-5.623413552,FALSE
248862_at,0.198358665,5.730077806,0.909252636,0.381850686,0.587839249,-5.623573434,FALSE
264810_at,-0.126658645,5.924191076,-0.909073394,0.381941379,0.587905973,-5.623728722,FALSE
264866_at,0.144208781,3.646040637,0.909065097,0.381945577,0.587905973,-5.623735909,FALSE
251820_at,0.14259468,6.1374526,0.908195765,0.382385658,0.588504779,-5.624488686,FALSE
251182_at,0.102832128,8.160288415,0.908194685,0.382386205,0.588504779,-5.624489621,FALSE
